time_since_last_update_cache,is_profit_pool,divergence_value,divergence_bp
2040,true,0.427151,5.37
2155,true,0.000056,4.92
2310,true,0.000024,4.70
2385,true,0.000048,4.70
3285,true,0.037717,5.82
3285,true,0.000045,5.82
3985,true,0.000479,6.72
4075,true,0.000042,6.72
4690,true,0.000030,6.27
4770,true,0.000211,6.04
5080,true,1.790535,4.47
5180,true,0.000089,4.92
5615,true,0.000086,4.47
5750,true,0.000026,4.47
6205,true,0.000109,5.37
6335,true,0.000068,5.15
6580,true,0.000101,6.04
6675,true,0.286375,6.27
6750,true,0.000020,6.27
6995,true,0.000124,6.72
7000,true,0.000026,6.72
7185,true,0.000055,6.49
7250,true,0.000027,6.94
7465,true,0.148713,7.16
7465,true,0.000089,7.16
7600,true,0.000020,7.16
7885,true,0.154907,7.84
8135,true,0.000241,8.06
8195,true,0.000039,8.29
8520,true,0.000146,8.51
8615,true,0.000086,8.51
8750,true,0.000087,8.51
9045,true,0.000121,9.18
9115,true,0.328213,9.63
9145,true,0.000043,9.63
9240,true,0.007872,9.86
9240,true,0.007872,9.86
9275,true,0.000085,9.86
9530,true,0.000169,9.86
9785,true,0.000109,9.63
9860,true,0.063589,9.41
10060,true,0.000118,9.63
10145,true,0.005382,10.08
10170,true,0.000072,10.08
10210,true,0.000050,9.86
10245,true,0.350820,9.86
10350,true,0.000013,9.41
10655,true,0.272002,9.18
10705,true,0.000026,9.18
10740,true,0.004713,9.18
0,true,65.182198,8.96
305,true,0.010011,7.61
415,true,0.000428,7.16
445,true,0.000045,7.39
640,true,0.000072,7.39
750,true,0.000035,7.39
845,true,0.000031,7.61
885,true,0.000013,7.61
1025,true,0.000035,7.61
1120,true,0.030596,7.39
1210,true,0.000107,7.61
1365,true,0.000052,7.84
1625,true,0.000086,7.61
1765,true,0.573145,6.72
1840,true,0.000062,6.72
1860,true,0.242924,6.72
2345,true,0.039453,7.84
2355,true,13.879767,7.84
2490,true,0.000207,7.39
2540,true,0.000090,7.39
2615,true,0.880483,6.94
2860,false,0.053324,6.71
2880,true,0.683575,6.72
3025,true,0.000029,7.61
3115,true,0.000205,7.61
3205,true,0.000030,7.84
3235,true,0.097797,7.84
3265,true,0.526884,8.06
3325,true,0.391615,7.84
3330,true,0.000042,7.84
3715,true,0.000122,7.39
3905,true,2.192053,7.16
4015,true,0.000089,6.94
4075,true,0.209906,7.16
4195,true,0.000060,7.84
4250,true,0.029678,8.06
4300,true,0.021433,7.84
4435,true,0.019124,7.61
4450,true,0.000083,7.61
4680,true,0.000077,7.84
4820,true,12.880471,7.16
5145,true,0.000164,8.29
5220,true,0.000025,8.06
5425,true,0.004173,7.84
5445,true,0.000075,7.84
5495,true,0.000016,7.84
5520,true,0.197146,7.84
5620,true,0.000154,7.39
5880,true,0.002335,7.16
5960,true,0.000138,6.94
6100,false,1.023911,6.49
6160,false,0.140000,6.26
6170,true,0.000056,6.27
6280,true,0.015454,6.27
6365,true,0.000037,6.27
6420,true,0.000069,6.49
6695,true,0.000076,6.49
6730,true,0.000010,6.72
7035,true,0.000090,6.94
7055,true,0.000038,6.94
7365,true,0.000016,6.72
7450,false,0.155890,6.49
7685,true,2.575590,6.49
7820,true,0.000024,6.72
7985,true,0.362006,6.72
8245,true,0.000346,6.72
8590,true,0.000095,6.49
8725,true,0.000048,6.72
9015,true,0.000015,6.72
9255,true,0.145640,6.72
9305,true,0.000015,6.72
9365,true,3.566737,6.49
9525,true,0.099330,6.72
9670,true,0.000299,6.49
9725,true,0.000015,6.49
9930,true,0.000056,6.49
10150,true,0.000045,6.72
10420,true,0.000140,6.72
10690,true,0.000072,6.27
0,true,0.000104,6.72
110,false,0.017227,6.71
460,true,3.539748,7.16
525,true,0.000079,6.94
550,true,0.000152,6.49
735,true,0.000049,6.27
865,true,0.000035,6.49
890,true,0.025577,6.49
915,true,0.014440,6.49
915,true,0.014440,6.49
925,true,0.007040,6.49
985,true,0.000024,6.49
1015,true,0.000041,6.49
1065,true,0.000013,6.49
1140,true,0.000020,6.49
1705,true,0.033915,6.72
2040,true,0.000055,6.49
2360,true,0.315684,7.17
2390,true,0.070459,7.17
2400,true,0.056935,6.95
2560,true,0.000028,6.73
2755,true,0.000462,6.73
2850,true,0.000016,6.95
3035,true,0.000072,6.05
3255,true,0.000054,5.83
3425,true,0.000043,6.05
3495,true,0.000018,6.05
3580,true,0.000021,6.05
4325,true,0.000227,7.17
4525,true,0.000090,6.73
4555,true,0.346430,6.95
4680,true,0.000111,7.45
4970,true,0.000079,6.56
4995,true,0.000611,6.78
5220,true,3.692277,7.45
5505,true,0.000160,7.23
5770,true,0.000089,8.13
5860,true,0.000031,8.35
5980,true,0.000040,8.13
6095,true,0.000036,7.68
6195,true,0.000097,7.23
6305,true,0.978652,7.23
6315,true,0.195730,7.23
6325,true,0.017603,7.23
6325,true,0.000007,7.23
6490,true,0.403581,7.45
6615,true,0.367222,6.78
6655,true,0.000162,7.01
6720,true,0.000019,7.23
6920,true,0.087798,7.45
7090,true,0.000117,7.68
7335,true,0.011739,7.68
7730,true,0.000203,7.68
7735,true,0.037144,7.68
7855,true,0.320752,7.77
7890,true,0.000544,7.77
7930,true,0.000062,7.55
8050,true,0.000092,6.65
8210,true,0.000077,6.65
8260,true,0.000013,6.65
8450,true,0.000021,6.65
8695,true,0.000014,7.32
8890,true,0.000185,7.10
8930,true,0.000013,7.10
9080,true,0.000008,7.10
9170,true,0.000004,6.87
9350,true,0.000010,7.32
9630,true,0.000245,8.00
9965,true,0.000120,8.67
10075,true,0.000047,8.22
10235,true,1.443459,8.67
10315,true,0.000129,8.89
10520,true,0.000028,8.00
10760,true,0.013857,8.22
0,true,0.000026,7.39
45,false,0.004541,7.38
50,false,0.000892,7.38
80,true,0.001472,6.94
160,true,0.000009,7.16
180,true,0.246338,7.16
200,true,0.000260,7.39
230,true,0.000009,7.39
360,true,0.026799,7.16
460,true,0.000064,6.72
575,true,0.000023,6.94
635,true,0.000052,7.16
800,true,0.000055,8.06
905,true,0.000035,8.06
1045,true,0.000045,7.84
1165,true,0.000036,7.39
1215,true,0.061513,7.61
1385,true,0.000051,7.84
1395,true,0.802525,7.84
1495,true,0.000104,7.61
1915,true,0.809125,7.39
2060,true,0.144858,7.39
2160,true,0.000204,7.39
2230,true,0.000048,7.16
2280,true,0.157076,7.16
2350,true,0.000006,6.94
2360,true,0.000057,6.94
2410,true,0.550607,6.72
2635,true,0.000084,7.39
2710,true,2.785794,7.16
2790,true,0.000024,6.72
2795,true,0.007210,6.72
2795,true,0.005049,6.72
2795,true,0.000625,6.72
2795,true,0.001693,6.72
2795,true,0.001639,6.72
2795,true,0.005049,6.72
2795,true,0.008295,6.72
2795,true,0.002010,6.72
2795,true,0.008295,6.72
2795,true,0.007210,6.72
2910,true,0.639780,6.27
2915,true,0.007104,6.27
2980,true,0.000010,6.49
3355,true,0.000227,7.61
3460,false,0.360004,8.05
3515,true,0.000052,7.84
3535,true,0.091399,7.84
3810,false,0.399910,7.16
4025,false,0.127501,7.61
4125,true,0.189884,7.84
4185,true,0.018987,7.84
4325,true,0.180645,8.29
4325,true,0.000278,8.29
4335,true,0.113485,8.51
4390,true,0.017464,8.96
4410,true,0.089512,8.96
4440,true,0.000042,8.96
4545,true,0.000117,8.96
4605,true,0.022622,8.96
4625,true,0.000006,8.96
4750,true,0.009178,9.18
4760,true,0.000010,9.18
4795,true,0.085085,9.18
4825,true,0.000150,9.41
4920,true,0.000038,9.63
4985,true,0.000018,9.63
5150,true,0.000012,9.18
5220,true,0.000005,9.18
5255,true,0.000127,9.18
5580,true,0.000126,9.41
5820,false,0.016604,9.85
5855,true,0.000112,9.86
5965,false,6.205756,10.29
5970,false,0.723135,10.29
5970,false,0.695029,10.29
5970,false,0.695035,10.29
5970,false,0.695035,10.29
5975,false,0.039906,10.29
5975,false,0.039906,10.29
5975,false,0.695036,10.29
5975,false,0.694708,10.29
5975,false,0.694702,10.29
5975,true,0.000065,10.30
6000,false,0.014538,10.29
6000,false,0.014538,10.29
6030,false,0.387374,10.29
6240,true,0.000158,9.86
6470,true,0.000039,9.63
6690,true,0.006536,9.18
6775,true,0.000204,9.18
6835,true,0.000028,9.18
6915,true,0.000052,8.96
6965,true,0.001798,8.96
7015,true,0.000037,8.96
7185,true,0.000063,8.96
7650,true,0.000173,8.96
7940,true,0.000080,8.73
8140,true,0.000169,8.29
8210,true,0.000023,8.06
9000,true,0.000287,8.73
9140,true,0.000049,8.51
9345,true,0.512102,9.18
9425,true,1.469316,9.41
9700,true,0.000214,9.18
10010,true,0.000124,9.63
10335,true,0.000184,9.18
10460,true,0.407167,9.41
10690,true,0.000259,9.18
10710,true,0.000028,9.18
0,true,0.000007,5.91
375,true,0.000022,7.03
485,true,0.000188,6.81
745,true,0.059747,6.58
840,true,0.000100,6.81
1220,true,0.000111,7.03
1390,true,0.000057,6.81
1480,true,0.000071,6.58
1640,true,0.060971,6.81
1785,true,0.101474,7.03
1785,true,0.000089,7.03
1900,true,0.000032,7.66
2080,false,0.068800,7.70
2110,true,0.000106,7.89
2355,true,0.000080,7.89
2740,true,0.000049,6.99
2800,true,0.000133,7.22
3065,true,0.005576,7.44
3145,true,0.000103,7.22
3350,true,0.000038,7.44
3495,false,0.085500,6.80
3640,true,0.000144,6.99
3960,true,0.000087,6.54
4220,true,0.000073,6.77
4290,true,0.000020,6.99
4505,true,0.000072,7.44
4620,true,0.011612,7.66
4620,true,0.000106,7.66
4915,true,0.005218,7.44
5110,true,0.069888,7.44
5265,true,0.000195,7.22
5440,true,0.000053,6.77
5630,true,0.000103,6.77
5950,true,1.157198,6.54
6040,true,0.000114,6.65
6235,true,0.000056,6.88
6420,true,0.000060,7.77
6640,true,0.000075,8.22
7115,true,0.000154,7.77
7250,true,0.000115,7.55
7435,true,0.000095,7.10
7500,true,0.000018,6.65
7585,true,0.341999,6.65
7650,true,0.000043,6.88
7840,true,0.000052,6.65
7965,true,0.000038,6.43
8155,true,0.000087,6.65
8640,true,0.044461,6.43
8730,true,0.020076,6.43
8875,true,0.000214,7.10
9095,true,0.000063,6.65
9160,true,0.037300,6.65
9525,true,0.000024,6.65
10200,true,0.062369,6.29
10355,true,0.000043,6.29
10545,true,0.000471,6.74
0,true,0.016928,5.69
225,true,0.000176,5.46
285,true,0.000048,5.69
400,true,0.000044,6.13
665,true,0.000068,6.13
675,true,0.077344,6.13
1815,true,0.000306,6.36
1940,true,0.000094,6.81
2310,true,0.000159,7.70
2345,true,0.000011,7.70
2445,true,0.000032,7.70
2955,true,0.000033,7.70
3175,true,0.000244,7.03
3225,true,0.000014,7.03
3315,true,0.000021,7.26
3395,true,0.000051,7.26
3505,true,0.000031,6.81
3545,true,0.000011,6.81
3735,false,0.000662,6.58
4110,true,0.032201,6.58
4285,true,0.000218,7.03
4365,true,0.000023,7.03
4390,false,0.255985,7.03
4590,true,0.000068,7.26
5250,true,0.000188,6.81
5300,true,0.000113,6.81
5345,true,0.000027,6.81
5585,false,0.000807,6.58
5620,true,17.011927,6.81
6110,true,0.000223,7.03
6125,true,0.000048,7.03
6650,true,1.044198,7.48
6680,true,0.000176,7.48
6910,true,0.000049,7.48
6970,true,0.000092,7.70
7100,true,0.000043,8.15
7320,true,0.000076,8.38
7720,true,0.000142,8.60
8170,true,0.000086,8.15
8745,true,0.000308,7.26
8795,true,0.027029,7.03
8800,true,0.000037,7.03
9255,true,0.000167,7.93
9290,true,0.000011,7.93
9470,true,0.000047,8.38
9505,false,2.301026,8.15
10165,true,0.000042,7.26
10425,true,0.000363,7.70
0,true,0.000045,7.48
55,true,0.000158,7.26
170,true,0.000034,7.26
425,true,0.000076,7.26
545,true,0.000037,7.48
585,true,0.000035,7.26
760,true,0.000010,7.26
1045,true,0.000017,7.26
1315,true,0.000246,7.70
1730,true,0.000129,7.48
2060,true,0.000060,7.03
2275,true,0.000139,6.13
2430,true,0.000041,6.36
2460,true,0.000021,6.36
2505,true,0.030169,6.36
2610,true,0.000007,6.13
2725,true,0.000078,6.36
2830,true,0.000027,6.36
3000,true,0.000046,6.58
3095,true,0.004461,6.36
3180,true,0.000049,6.58
3435,true,0.003232,6.58
3460,true,0.004932,7.03
3490,true,0.005637,7.03
3510,true,0.000053,7.03
3740,true,0.011979,7.03
3795,true,0.000194,7.48
4045,true,0.000034,7.48
4335,true,0.000017,7.03
4545,true,0.000011,6.36
4735,true,0.000010,6.58
4885,true,0.000009,7.03
4980,true,0.000319,6.36
5040,true,0.035486,6.36
5045,true,0.000008,6.36
5080,true,0.000026,6.36
5110,true,0.005076,6.36
5165,true,0.000006,6.58
5170,true,0.032471,6.58
5515,true,0.000125,6.81
5915,true,0.000118,7.03
6020,true,0.000051,7.03
6250,true,0.000102,7.26
6435,true,0.000053,6.81
6630,true,0.000050,6.13
6785,true,0.000041,6.36
7020,true,0.000067,6.81
7205,true,0.000054,7.03
7320,true,0.000075,6.81
7485,true,0.000009,7.03
7500,true,0.000087,7.03
7660,true,0.000049,7.26
7860,true,0.000020,6.36
8045,true,0.000110,6.81
8110,true,0.000018,6.81
8150,true,0.000011,7.03
8255,true,0.000032,7.26
8760,true,0.000135,6.36
9360,true,0.000155,6.13
9385,true,0.000006,6.13
9545,true,0.000091,6.36
9935,true,0.000021,6.36
10010,true,0.000168,6.36
10105,true,0.000024,6.13
10230,true,0.000016,6.58
10385,true,0.000075,6.36
10430,true,0.000012,6.36
10680,true,0.000062,5.91
10720,true,0.000025,6.13
0,true,0.000065,5.97
175,true,0.000045,6.13
305,true,0.000026,5.91
450,true,0.000068,5.91
465,true,0.000008,5.91
555,true,0.000026,5.91
595,true,0.000009,5.91
735,true,0.000037,6.36
950,true,0.000053,5.91
1015,true,0.000016,5.91
1550,true,0.000138,6.13
1910,true,0.000077,6.36
2340,true,0.000023,6.58
2385,true,0.000002,6.36
2475,true,0.000229,5.91
2765,true,0.000071,5.91
2865,true,0.000023,5.69
3030,true,0.000034,5.01
3365,true,0.000042,5.09
3555,true,0.000117,5.31
3960,true,0.000086,5.09
4240,true,0.000059,5.09
4265,true,0.000038,5.09
4480,true,0.000009,5.09
4885,true,0.000162,5.98
5000,true,0.000031,6.43
5045,true,0.000127,6.43
5110,true,0.001008,6.21
5140,true,0.000036,6.21
5340,false,0.197968,6.58
5345,true,0.000057,6.65
5465,true,0.000055,6.65
6180,true,0.000187,5.31
6300,true,0.000025,5.09
6340,true,0.000008,5.09
6650,true,0.000051,5.09
6800,true,0.000098,5.09
6855,true,0.000011,5.09
7000,false,0.053725,5.24
7035,true,0.000042,5.53
7455,true,0.000094,5.31
7655,true,0.000046,5.53
7915,true,0.000060,5.53
8400,true,0.000078,5.31
8475,true,0.000125,5.31
9065,true,0.000029,5.31
9310,true,0.000178,5.09
9530,true,0.000049,5.31
10335,true,0.000180,5.31
10485,true,0.011733,5.53
10715,true,0.000085,5.31
0,true,0.000023,5.25
110,true,0.000086,5.46
180,true,0.000002,5.01
210,true,0.000044,5.01
635,true,0.000101,5.69
830,true,0.000043,5.24
895,true,0.000031,5.24
1095,true,0.000061,5.46
1185,true,0.000020,5.46
1350,true,0.000036,5.24
1550,true,0.000047,5.69
2010,true,0.000101,5.24
2140,true,0.000057,5.46
2195,true,0.000044,5.69
2525,true,0.000072,5.24
2690,true,0.008469,5.24
2990,true,0.000037,5.24
3210,true,0.000144,5.01
3285,true,0.000012,5.01
3415,true,0.000045,5.24
3515,true,0.000023,5.46
3620,true,0.000025,5.69
4020,true,0.000110,6.58
4100,true,0.000044,6.46
4510,true,0.005075,6.68
4660,true,0.001542,6.91
4830,true,0.000212,6.24
5105,true,0.000080,6.91
5225,true,0.000034,6.91
5295,true,0.000020,6.91
5475,true,0.000054,7.13
5575,true,0.001349,6.91
5620,true,0.000042,6.91
5765,true,0.000038,6.24
6125,true,0.000115,6.74
6620,true,0.000030,7.41
6840,true,0.000314,6.96
6995,true,0.000043,6.74
7070,true,0.000020,6.51
7295,true,0.006951,6.29
7310,true,0.000063,6.29
7475,true,0.000043,6.29
7640,true,0.000046,6.74
7680,true,0.000010,6.51
7710,true,0.000059,6.51
7825,true,0.000039,6.51
8325,true,0.000137,6.51
8425,true,0.000039,6.51
8660,true,0.076211,6.74
8680,true,0.000100,6.74
8910,true,0.033921,6.96
8925,true,0.180222,6.96
9090,true,0.000112,6.51
9195,true,0.024913,6.29
9195,true,0.136798,6.29
9200,true,0.000029,6.29
9220,true,0.017027,6.29
9440,true,0.000061,6.06
9630,true,0.000052,6.51
9760,true,0.000035,6.51
9830,true,0.000019,6.51
9910,true,0.000081,6.51
9940,true,0.003727,6.51
9990,true,0.000045,6.74
10210,true,0.000062,6.74
10235,true,0.024146,6.74
10405,true,0.000031,7.63
10520,true,0.000007,7.41
10590,true,0.000114,7.19
10775,true,0.000054,6.96
0,true,0.000128,7.26
110,true,0.000033,7.26
325,true,0.000067,7.48
355,true,0.000009,7.48
640,true,0.000077,7.03
795,true,0.000130,7.03
900,true,0.000033,7.48
1010,true,0.000034,7.48
1150,true,0.000031,7.26
1275,true,0.025042,7.48
1320,true,0.000094,7.26
1530,true,0.000022,7.03
1625,true,0.114176,6.81
1705,false,0.002692,6.80
1945,true,0.000191,7.26
2005,true,0.000030,7.70
2170,true,0.000011,7.93
2270,true,0.000102,7.48
2400,true,0.000013,7.03
2830,true,0.000181,7.70
2885,false,0.083500,7.47
2930,true,0.000031,7.48
3135,true,0.000044,7.26
3230,true,0.000091,7.26
3245,true,0.363029,7.26
3280,true,0.000015,7.26
3395,true,0.000034,7.03
3580,true,0.000053,6.81
3660,true,0.219362,6.81
3675,true,0.000027,6.81
3685,true,0.781537,6.81
3685,true,0.680792,6.81
3700,true,0.295792,6.81
3700,true,0.000032,6.81
3895,true,1.729858,6.58
4050,true,0.317379,5.91
4050,true,0.000093,5.91
4145,true,0.006136,6.13
4245,true,0.000052,6.36
4375,true,0.000037,6.58
4470,true,0.000064,6.81
4565,true,0.000027,6.81
4900,true,0.009451,7.70
5010,true,0.000135,7.26
5075,true,0.000042,7.26
5490,true,0.000146,7.26
5965,true,0.000131,6.58
6020,true,0.000050,6.36
6150,true,0.000049,6.36
6285,true,0.065768,5.91
6405,true,0.000065,6.13
6590,true,0.000049,6.36
6660,true,0.063376,6.36
6900,true,0.000047,6.36
6965,true,0.000100,6.36
7365,true,0.010324,6.81
7435,true,0.055938,6.58
7545,true,0.000144,5.91
7590,true,0.000035,6.13
7890,true,0.118544,6.13
8165,true,0.000171,6.58
8265,true,0.000034,6.13
8535,true,0.006078,6.13
8645,true,0.000018,5.91
8790,true,64.015390,5.69
8860,true,0.000158,5.69
9195,true,0.000079,5.91
9390,true,0.000042,5.46
9490,true,0.197927,5.46
9535,true,0.000031,5.46
9695,true,0.000037,5.91
9990,true,0.000061,5.46
10115,true,0.000091,5.46
10130,false,0.042700,5.46
10370,true,0.020753,5.24
10640,false,2.095533,5.68
10670,true,0.566701,5.69
10700,true,0.000127,5.46
0,true,0.000027,5.24
25,true,0.031534,5.24
325,true,0.000062,4.79
355,true,0.456878,4.57
845,true,0.000099,4.79
935,true,0.000018,5.01
965,true,0.601883,5.01
1030,true,0.000075,4.79
1125,true,0.331637,4.79
1450,true,0.000093,4.57
1620,true,0.000029,4.34
1640,true,0.000003,4.34
1730,true,0.605947,4.34
1730,true,0.000015,4.34
1765,true,0.205866,4.34
1965,true,0.000035,4.57
2185,true,5.024853,4.12
2265,true,0.000010,4.12
2345,true,0.000100,4.12
2485,true,0.216033,4.12
2510,true,0.000026,4.12
2550,false,0.023861,4.12
2670,true,0.251239,3.89
2685,true,0.000027,3.89
3060,true,0.003487,4.34
3255,true,0.000108,4.79
3380,true,0.008489,4.34
3650,true,0.000074,4.79
3750,true,0.000019,5.01
3855,true,0.000021,5.24
4280,true,0.000088,5.24
4710,true,0.000170,5.01
4755,true,0.000008,5.01
4920,true,0.134188,4.79
5005,true,0.007009,4.79
5095,true,0.000037,5.46
5185,true,0.000097,5.69
5205,true,0.023818,5.69
5225,true,0.000009,5.91
5285,true,0.000014,5.91
5430,true,0.563788,5.46
5560,true,0.000057,5.24
5590,true,0.000021,5.24
5895,true,0.000063,4.79
6150,true,0.000046,4.57
6240,false,0.000586,5.24
6295,true,0.000031,5.46
6420,true,0.000036,5.24
6670,true,0.000077,5.24
6725,true,0.000011,5.24
6925,true,0.075135,4.57
6925,true,0.000036,4.57
7000,true,0.000012,4.34
7045,true,0.082382,4.12
7045,true,0.000021,4.12
7175,true,0.000004,4.12
7395,true,0.000075,4.79
7505,true,0.000019,4.57
7930,true,0.000030,4.79
7950,true,0.164428,4.79
7950,true,0.000084,4.79
7990,true,0.001579,5.01
8045,true,0.000018,5.01
8195,true,0.000011,5.24
8215,true,0.000035,5.24
8575,true,0.000064,4.57
8650,true,0.000012,4.34
8840,true,0.000037,5.01
8865,true,0.000027,5.01
8965,true,0.000026,5.46
9080,false,0.000077,5.24
9095,true,0.000026,5.24
9315,true,0.109285,5.46
9380,true,0.000063,5.69
9465,true,0.000020,6.13
9620,true,0.592558,6.58
9740,false,0.000111,6.58
9790,true,0.028462,6.36
9840,true,0.000090,6.13
10060,true,0.000052,6.13
10160,true,0.000023,6.13
10280,true,0.002871,5.91
10335,true,0.000040,5.91
10700,false,0.000151,6.13
10700,true,0.000087,6.13
10770,false,0.090017,6.58
0,true,0.000051,5.69
95,true,0.045818,5.46
235,true,0.194411,5.46
265,true,0.000056,5.46
440,true,0.012127,5.91
440,false,0.119241,5.91
485,true,1.038150,5.91
630,true,0.000080,5.69
685,true,0.051123,5.24
750,true,0.053305,5.46
790,true,0.000035,5.69
855,true,0.000135,5.69
935,true,0.000033,5.91
1315,true,0.000097,6.58
1800,true,0.134021,5.24
1885,true,0.000111,5.01
2060,true,0.000038,5.69
3060,true,0.086817,5.69
3170,true,0.072423,6.58
3195,true,0.000290,6.58
3555,true,0.000088,6.36
3665,true,0.000027,6.36
3770,true,0.081852,5.91
3940,true,0.000053,5.01
3985,true,0.126876,5.01
3985,true,0.000008,5.01
4595,true,0.000175,5.69
4855,true,0.000199,5.91
4885,true,0.000006,5.91
5200,true,0.000072,5.91
5365,true,0.000039,6.13
5515,true,0.000038,6.58
5680,true,0.000043,6.81
5890,true,0.000055,6.81
6105,true,0.006206,6.58
6215,true,0.000090,6.81
6235,true,0.000091,6.81
6620,true,0.000021,6.58
7105,true,0.050148,5.01
7255,true,0.000207,5.24
7480,true,0.000051,5.91
7760,true,0.000051,5.46
8000,true,0.000123,6.13
8240,true,0.000019,5.01
8350,true,0.034170,5.24
8510,true,0.000112,5.69
8625,true,1.057000,5.91
9175,true,0.000140,5.46
9315,true,0.000048,5.46
9345,true,0.000037,5.69
9635,true,0.159362,5.91
9675,true,0.000075,5.91
9815,true,0.000032,5.91
10330,true,2.572478,5.01
10405,true,0.000114,5.01
10520,true,0.000024,5.46
10775,true,0.000055,5.69
0,true,0.000057,6.81
125,true,0.000101,6.81
365,true,0.000086,6.13
430,true,0.699604,6.36
445,true,0.000019,6.36
490,true,0.000019,6.36
765,true,0.000094,7.59
870,true,0.000024,7.82
1010,true,0.000072,7.59
1090,true,0.000024,7.82
1365,true,0.000083,7.82
1830,true,0.200613,8.71
1975,true,0.000205,8.71
2050,true,1.565159,8.71
2245,true,0.000086,8.27
2465,false,0.004432,7.92
2495,true,0.000088,9.16
2500,true,2.313089,9.16
2885,true,0.000148,9.84
2915,false,0.098500,8.82
3420,true,0.000202,9.61
3585,false,0.000958,8.59
3835,true,0.034848,8.94
3920,false,0.177000,7.92
4060,false,0.172000,7.70
4300,true,0.446619,8.94
4320,true,0.000496,8.94
4375,true,0.000068,8.71
4430,true,0.000003,8.71
4440,true,0.609581,8.71
4530,true,0.786663,8.71
4565,true,0.783716,8.71
4575,false,0.045402,7.70
4615,true,0.000099,8.71
4735,true,1.029051,8.27
4755,true,0.000044,8.27
4895,false,0.218907,7.47
4905,true,0.000049,8.49
5005,true,0.000732,8.71
5185,true,0.000096,8.94
5265,true,0.000060,8.71
5295,true,0.104165,8.71
5450,true,0.000084,8.27
5530,true,0.000018,8.27
5950,true,0.001643,8.49
6385,true,0.000298,8.27
6535,true,0.000051,8.94
6605,true,0.312695,8.94
6805,true,0.000643,8.94
6910,true,0.000132,9.16
7140,true,0.000079,8.94
7175,false,4.550000,8.15
7330,true,0.000136,9.16
7425,true,2.814624,9.16
7475,true,0.000118,9.16
7965,true,0.000046,8.94
8260,true,0.000277,9.16
8290,true,0.000024,9.16
8470,true,0.000074,9.16
8670,true,0.000075,9.84
8740,true,0.000025,9.61
8935,true,0.006800,9.84
8945,true,0.000053,9.84
9160,true,0.000016,9.16
9250,true,0.091586,9.16
9325,true,0.000196,8.71
9350,true,0.130117,8.71
9390,true,0.784053,8.71
9990,true,0.000223,8.71
10240,false,0.008350,7.47
10295,true,0.000102,8.71
10355,false,0.115049,7.92
10660,true,0.000116,9.39
10715,true,0.000148,9.16
10750,true,0.915639,9.16
10780,true,0.000022,8.94
0,true,0.192052,7.93
20,true,0.008897,7.93
20,true,0.008897,7.93
295,true,0.000133,8.15
1060,false,0.000758,8.37
1380,true,0.000118,8.83
1475,true,0.000431,9.50
1560,true,0.000032,9.79
1930,true,0.049146,9.79
2085,true,0.000189,9.35
2555,true,0.000165,9.12
2645,true,0.000092,8.90
2970,true,0.000022,8.22
3045,true,0.000159,8.45
3535,true,0.000159,8.45
3630,true,0.000031,8.67
3735,true,0.000051,8.22
4045,true,0.147988,7.33
4075,true,0.000114,6.65
4255,true,0.005093,5.53
4280,true,0.000024,5.53
4510,true,0.000115,6.88
4610,true,0.000029,7.64
4760,true,0.000030,7.64
5120,true,0.000022,7.64
5255,false,0.000910,7.70
5260,true,0.000009,8.09
5360,true,1.091015,8.09
5640,true,0.000311,7.86
5895,false,0.000851,7.03
6040,true,0.000114,7.41
6195,true,0.000057,7.41
6520,true,0.000019,7.19
6645,true,0.068528,7.41
6930,true,0.000282,8.31
7045,false,0.008999,8.15
7375,true,0.000067,9.66
7385,true,0.000167,9.66
7845,true,0.083491,9.21
8035,true,0.000223,8.98
8255,false,0.385230,7.25
8360,true,0.000092,7.41
8610,true,0.000077,8.09
8680,true,0.000081,7.64
9025,true,0.000118,7.41
9200,true,0.000029,6.97
9320,true,0.148225,6.74
9370,false,0.042600,6.36
10035,true,0.000255,6.52
10320,true,0.000062,5.62
10325,false,0.280360,5.24
10325,false,0.276023,5.24
10475,true,0.000039,6.52
10640,true,0.000085,7.19
10760,true,0.000089,8.09
10770,true,0.220649,8.09
0,true,0.000026,7.93
130,true,0.000008,7.93
175,true,0.000132,7.48
355,true,0.072994,6.81
355,true,0.057420,6.81
355,true,0.072994,6.81
355,true,0.070978,6.81
360,true,0.065292,6.81
360,true,0.057420,6.81
365,true,0.072985,6.81
365,true,0.079361,6.81
370,true,0.052814,6.81
425,true,0.000066,6.81
580,true,0.000038,6.36
635,true,0.000013,6.13
650,true,0.000026,6.13
870,true,0.000011,6.36
1230,true,0.000121,5.24
1305,true,0.000018,5.24
1485,true,0.000054,5.46
1710,true,0.000053,6.13
2170,true,0.000093,5.24
2255,true,0.000017,5.24
2485,true,0.000044,5.01
2785,true,0.000061,5.24
2900,true,0.000078,5.91
3335,true,0.112257,7.70
3410,false,0.031489,7.92
3430,true,0.000198,7.93
3670,true,0.000079,8.60
3780,true,0.000059,8.15
3830,true,0.643905,8.38
3855,true,0.000059,8.38
4110,true,0.000090,9.27
4240,true,0.001604,9.27
4310,true,0.000069,9.05
4480,true,0.000053,9.27
4735,true,0.000136,8.38
4870,true,0.000039,7.70
4900,true,0.000026,7.70
5020,true,0.003085,7.70
5050,true,0.000053,7.70
5075,false,1.932085,7.70
5150,true,0.000015,7.48
5210,true,0.000046,7.48
5260,true,0.000014,7.26
