open_timestamp,open_price,high_price,low_price,close_price,volume,close_timestamp,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1697557500000,1.05740000,1.05740000,1.05730000,1.05740000,26045.60000000,1697557559999,27538.32114000,74,3082.60000000,3259.54124000,0
1697557560000,1.05740000,1.05740000,1.05730000,1.05740000,12567.00000000,1697557619999,13287.42603000,66,3369.30000000,3562.69782000,0
1697557620000,1.05730000,1.05740000,1.05730000,1.05740000,5048.40000000,1697557679999,5337.92779000,49,2544.70000000,2690.76578000,0
1697557680000,1.05740000,1.05740000,1.05730000,1.05730000,20511.80000000,1697557739999,21688.77301000,65,16468.70000000,17414.00338000,0
1697557740000,1.05740000,1.05740000,1.05730000,1.05730000,7598.80000000,1697557799999,8034.42719000,57,2159.50000000,2283.45530000,0
1697557800000,1.05740000,1.05740000,1.05730000,1.05730000,9633.00000000,1697557859999,10185.21862000,38,2477.20000000,2619.39128000,0
1697557860000,1.05730000,1.05740000,1.05730000,1.05730000,5408.40000000,1697557919999,5718.30890000,24,75.80000000,80.15092000,0
1697557920000,1.05730000,1.05740000,1.05730000,1.05740000,15957.30000000,1697557979999,16871.76806000,32,1147.70000000,1213.57798000,0
1697557980000,1.05730000,1.05740000,1.05730000,1.05730000,10027.10000000,1697558039999,10601.74369000,21,908.60000000,960.75364000,0
1697558040000,1.05730000,1.05740000,1.05730000,1.05730000,15732.40000000,1697558099999,16634.42600000,29,5594.80000000,5915.94152000,0
1697558100000,1.05730000,1.05740000,1.05730000,1.05740000,14150.10000000,1697558159999,14962.20923000,17,13085.00000000,13836.07900000,0
1697558160000,1.05740000,1.05740000,1.05730000,1.05730000,2864.50000000,1697558219999,3028.71136000,24,755.10000000,798.44274000,0
1697558220000,1.05730000,1.05740000,1.05730000,1.05730000,7757.70000000,1697558279999,8202.30107000,39,848.60000000,897.30964000,0
1697558280000,1.05730000,1.05740000,1.05730000,1.05740000,7799.40000000,1697558339999,8246.49379000,47,1881.70000000,1989.70958000,0
1697558340000,1.05740000,1.05740000,1.05730000,1.05730000,17343.30000000,1697558399999,18337.20086000,58,1297.70000000,1372.18798000,0
1697558400000,1.05740000,1.05780000,1.05730000,1.05770000,30957.70000000,1697558459999,32735.30814000,130,23913.20000000,25286.88361000,0
1697558460000,1.05770000,1.05780000,1.05770000,1.05770000,6163.30000000,1697558519999,6519.26052000,56,3381.10000000,3576.52758000,0
1697558520000,1.05770000,1.05780000,1.05770000,1.05780000,7020.10000000,1697558579999,7425.42179000,31,2620.20000000,2771.64756000,0
1697558580000,1.05780000,1.05780000,1.05770000,1.05770000,13950.30000000,1697558639999,14755.74454000,60,5122.30000000,5418.36894000,0
1697558640000,1.05770000,1.05780000,1.05760000,1.05770000,37266.10000000,1697558699999,39416.46148000,60,3075.30000000,3252.92522000,0
1697558700000,1.05770000,1.05770000,1.05760000,1.05770000,18801.00000000,1697558759999,19884.97442000,71,10368.20000000,10966.44514000,0
1697558760000,1.05760000,1.05770000,1.05760000,1.05770000,5497.10000000,1697558819999,5814.26999000,34,5370.30000000,5680.16631000,0
1697558820000,1.05770000,1.05770000,1.05760000,1.05770000,9336.80000000,1697558879999,9875.32520000,43,7255.20000000,7673.82504000,0
1697558880000,1.05760000,1.05770000,1.05760000,1.05770000,10221.80000000,1697558939999,10811.12223000,59,5465.50000000,5780.85935000,0
1697558940000,1.05760000,1.05770000,1.05760000,1.05770000,24566.00000000,1697558999999,25981.87404000,71,8724.40000000,9227.79788000,0
1697559000000,1.05770000,1.05770000,1.05760000,1.05770000,8917.10000000,1697559059999,9431.02377000,47,2988.10000000,3160.51337000,0
1697559060000,1.05770000,1.05770000,1.05760000,1.05760000,11766.00000000,1697559119999,12443.83894000,47,1173.40000000,1241.10518000,0
1697559120000,1.05760000,1.05770000,1.05760000,1.05760000,22674.20000000,1697559179999,23980.36022000,34,1263.00000000,1335.87510000,0
1697559180000,1.05760000,1.05770000,1.05760000,1.05760000,10465.00000000,1697559239999,11067.80582000,31,218.20000000,230.79014000,0
1697559240000,1.05760000,1.05760000,1.05750000,1.05760000,20515.10000000,1697559299999,21695.69988000,35,929.50000000,983.03920000,0
1697559300000,1.05750000,1.05750000,1.05740000,1.05740000,5773.80000000,1697559359999,6105.58154000,22,53.40000000,56.47050000,0
1697559360000,1.05740000,1.05740000,1.05730000,1.05730000,11040.90000000,1697559419999,11674.39442000,28,82.70000000,87.44698000,0
1697559420000,1.05730000,1.05740000,1.05730000,1.05730000,4461.70000000,1697559479999,4717.38229000,16,268.80000000,284.22912000,0
1697559480000,1.05730000,1.05740000,1.05730000,1.05730000,14234.30000000,1697559539999,15050.90551000,49,9801.20000000,10363.78888000,0
1697559540000,1.05730000,1.05740000,1.05720000,1.05720000,16124.40000000,1697559599999,17047.88245000,27,1890.70000000,1999.12649000,0
1697559600000,1.05720000,1.05730000,1.05720000,1.05720000,16390.70000000,1697559659999,17328.48528000,42,2372.40000000,2508.33852000,0
1697559660000,1.05730000,1.05740000,1.05720000,1.05730000,30279.40000000,1697559719999,32014.75815000,69,23215.00000000,24545.58175000,0
1697559720000,1.05740000,1.05740000,1.05730000,1.05740000,7000.80000000,1697559779999,7402.26491000,44,3190.70000000,3373.84618000,0
1697559780000,1.05730000,1.05760000,1.05730000,1.05760000,30800.70000000,1697559839999,32568.30300000,83,13500.20000000,14275.44036000,0
1697559840000,1.05760000,1.05770000,1.05750000,1.05770000,13692.40000000,1697559899999,14480.89896000,74,2083.20000000,2203.30153000,0
1697559900000,1.05770000,1.05770000,1.05750000,1.05760000,31477.00000000,1697559959999,33289.82834000,60,1633.60000000,1727.76061000,0
1697559960000,1.05760000,1.05760000,1.05750000,1.05760000,12950.80000000,1697560019999,13695.90783000,69,4368.30000000,4619.91408000,0
1697560020000,1.05750000,1.05760000,1.05750000,1.05760000,11647.60000000,1697560079999,12317.93433000,54,5973.30000000,6317.36208000,0
1697560080000,1.05760000,1.05760000,1.05750000,1.05760000,14341.80000000,1697560139999,15166.98628000,65,5327.80000000,5634.68128000,0
1697560140000,1.05750000,1.05760000,1.05750000,1.05760000,20664.70000000,1697560199999,21853.13622000,64,2159.70000000,2284.09872000,0
1697560200000,1.05760000,1.05760000,1.05750000,1.05750000,8173.60000000,1697560259999,8643.81739000,57,2353.90000000,2489.48464000,0
1697560260000,1.05760000,1.05760000,1.05750000,1.05760000,16280.50000000,1697560319999,17217.01412000,71,3853.70000000,4075.67312000,0
1697560320000,1.05760000,1.05760000,1.05740000,1.05750000,26228.50000000,1697560379999,27736.46828000,185,3344.50000000,3536.97675000,0
1697560380000,1.05750000,1.05750000,1.05730000,1.05740000,21033.30000000,1697560439999,22239.92185000,60,10061.20000000,10638.75311000,0
1697560440000,1.05740000,1.05740000,1.05730000,1.05740000,7530.00000000,1697560499999,7961.80228000,67,3332.80000000,3524.10272000,0
1697560500000,1.05740000,1.05740000,1.05730000,1.05740000,10446.50000000,1697560559999,11045.37988000,67,2954.30000000,3123.87682000,0
1697560560000,1.05740000,1.05740000,1.05710000,1.05720000,18940.90000000,1697560619999,20024.23155000,62,1996.10000000,2110.36681000,0
1697560620000,1.05720000,1.05720000,1.05710000,1.05720000,16080.70000000,1697560679999,16999.50551000,65,5975.40000000,6317.19288000,0
1697560680000,1.05710000,1.05720000,1.05710000,1.05710000,5990.00000000,1697560739999,6332.21414000,60,1939.90000000,2050.85343000,0
1697560740000,1.05710000,1.05710000,1.05700000,1.05700000,13307.80000000,1697560799999,14066.60657000,55,2619.70000000,2769.28487000,0
1697560800000,1.05710000,1.05710000,1.05700000,1.05710000,9568.80000000,1697560859999,10114.59085000,57,3692.50000000,3903.34175000,0
1697560860000,1.05700000,1.05710000,1.05690000,1.05700000,10649.90000000,1697560919999,11256.64996000,65,5089.60000000,5379.87547000,0
1697560920000,1.05690000,1.05700000,1.05690000,1.05690000,8202.90000000,1697560979999,8669.96712000,52,3221.10000000,3404.70270000,0
1697560980000,1.05700000,1.05700000,1.05660000,1.05660000,37268.00000000,1697561039999,39384.79515000,81,4014.80000000,4243.38793000,0
1697561040000,1.05670000,1.05670000,1.05660000,1.05670000,10048.00000000,1697561099999,10616.93263000,45,2158.30000000,2280.67561000,0
1697561100000,1.05660000,1.05670000,1.05660000,1.05670000,4564.30000000,1697561159999,4822.97412000,56,3347.40000000,3537.19758000,0
1697561160000,1.05670000,1.05670000,1.05660000,1.05670000,3461.40000000,1697561219999,3657.57363000,44,2583.90000000,2730.40713000,0
1697561220000,1.05670000,1.05670000,1.05660000,1.05670000,5329.80000000,1697561279999,5631.70663000,48,2399.50000000,2535.55165000,0
1697561280000,1.05670000,1.05670000,1.05660000,1.05660000,8124.90000000,1697561339999,8585.26330000,55,4939.60000000,5219.67532000,0
1697561340000,1.05670000,1.05670000,1.05660000,1.05670000,13848.90000000,1697561399999,14633.24946000,65,5017.20000000,5301.67524000,0
1697561400000,1.05670000,1.05670000,1.05660000,1.05670000,6942.30000000,1697561459999,7335.44490000,61,2107.20000000,2226.67824000,0
1697561460000,1.05660000,1.05670000,1.05660000,1.05660000,4218.90000000,1697561519999,4457.89651000,43,2067.70000000,2184.93859000,0
1697561520000,1.05660000,1.05680000,1.05660000,1.05670000,19254.70000000,1697561579999,20345.42642000,47,9041.90000000,9554.58194000,0
1697561580000,1.05660000,1.05670000,1.05660000,1.05660000,10162.50000000,1697561639999,10737.88064000,52,1831.40000000,1935.24038000,0
1697561640000,1.05670000,1.05680000,1.05660000,1.05680000,11208.90000000,1697561699999,11844.33315000,72,2479.20000000,2619.96615000,0
1697561700000,1.05680000,1.05690000,1.05670000,1.05680000,10955.30000000,1697561759999,11578.11642000,42,9166.10000000,9687.42837000,0
1697561760000,1.05680000,1.05690000,1.05680000,1.05680000,8744.60000000,1697561819999,9241.68596000,66,3926.80000000,4150.23492000,0
1697561820000,1.05690000,1.05690000,1.05660000,1.05660000,33767.80000000,1697561879999,35685.56856000,52,2465.30000000,2605.40703000,0
1697561880000,1.05670000,1.05670000,1.05650000,1.05660000,9404.20000000,1697561939999,9936.34961000,55,2425.30000000,2562.68191000,0
1697561940000,1.05650000,1.05660000,1.05650000,1.05660000,3732.10000000,1697561999999,3943.08040000,46,1167.50000000,1233.58050000,0
1697562000000,1.05660000,1.05660000,1.05650000,1.05650000,5984.00000000,1697562059999,6322.30457000,60,2085.70000000,2203.75062000,0
1697562060000,1.05650000,1.05660000,1.05650000,1.05650000,7913.70000000,1697562119999,8361.10205000,63,2780.00000000,2937.34800000,0
1697562120000,1.05650000,1.05660000,1.05650000,1.05660000,10891.20000000,1697562179999,11506.77333000,46,2205.30000000,2330.11998000,0
1697562180000,1.05650000,1.05660000,1.05650000,1.05660000,9556.70000000,1697562239999,10096.78127000,45,1277.20000000,1349.48952000,0
1697562240000,1.05650000,1.05660000,1.05630000,1.05640000,16753.00000000,1697562299999,17698.71511000,68,2164.60000000,2286.97189000,0
1697562300000,1.05640000,1.05640000,1.05630000,1.05640000,9592.00000000,1697562359999,10132.23238000,58,2027.80000000,2142.16792000,0
1697562360000,1.05630000,1.05640000,1.05610000,1.05620000,30828.10000000,1697562419999,32560.69138000,54,2396.30000000,2531.11265000,0
1697562420000,1.05620000,1.05620000,1.05600000,1.05610000,20893.10000000,1697562479999,22065.21911000,59,9704.70000000,10249.74081000,0
1697562480000,1.05600000,1.05610000,1.05600000,1.05600000,6062.80000000,1697562539999,6402.58220000,50,2654.00000000,2802.88940000,0
1697562540000,1.05600000,1.05610000,1.05600000,1.05610000,12524.90000000,1697562599999,13226.95434000,66,6599.40000000,6969.62634000,0
1697562600000,1.05600000,1.05610000,1.05600000,1.05600000,9796.90000000,1697562659999,10345.85553000,59,3291.30000000,3475.94193000,0
1697562660000,1.05610000,1.05610000,1.05600000,1.05600000,11321.00000000,1697562719999,11955.24345000,53,2674.50000000,2824.53945000,0
1697562720000,1.05610000,1.05610000,1.05600000,1.05610000,8264.10000000,1697562779999,8727.31491000,59,4253.10000000,4491.69891000,0
1697562780000,1.05610000,1.05610000,1.05600000,1.05610000,5191.90000000,1697562839999,5482.87727000,55,2308.70000000,2438.21807000,0
1697562840000,1.05610000,1.05610000,1.05590000,1.05590000,31655.40000000,1697562899999,33426.64605000,71,3578.40000000,3778.81355000,0
1697562900000,1.05590000,1.05590000,1.05580000,1.05590000,7251.50000000,1697562959999,7656.25323000,56,1195.30000000,1262.11727000,0
1697562960000,1.05590000,1.05590000,1.05580000,1.05590000,7154.30000000,1697563019999,7553.69620000,66,1862.60000000,1966.71934000,0
1697563020000,1.05580000,1.05590000,1.05580000,1.05580000,5763.80000000,1697563079999,6085.62786000,55,2078.20000000,2194.37138000,0
1697563080000,1.05580000,1.05590000,1.05580000,1.05590000,5524.60000000,1697563139999,5833.18394000,67,3112.60000000,3286.59434000,0
1697563140000,1.05590000,1.05590000,1.05580000,1.05580000,15489.50000000,1697563199999,16354.08372000,36,2696.20000000,2846.91758000,0
1697563200000,1.05580000,1.05590000,1.05580000,1.05590000,10098.10000000,1697563259999,10661.60981000,26,358.30000000,378.32897000,0
1697563260000,1.05580000,1.05590000,1.05580000,1.05580000,15477.50000000,1697563319999,16341.32494000,26,1804.40000000,1905.26596000,0
1697563320000,1.05590000,1.05590000,1.05580000,1.05590000,14392.60000000,1697563379999,15196.39522000,27,6881.40000000,7266.07026000,0
1697563380000,1.05580000,1.05590000,1.05580000,1.05580000,7840.10000000,1697563439999,8277.83087000,24,2532.90000000,2674.48911000,0
1697563440000,1.05580000,1.05590000,1.05580000,1.05580000,24654.00000000,1697563499999,26031.51799000,24,18247.90000000,19267.95761000,0
1697563500000,1.05580000,1.05590000,1.05580000,1.05580000,15548.60000000,1697563559999,16416.98089000,29,7690.10000000,8119.97659000,0
1697563560000,1.05580000,1.05590000,1.05580000,1.05580000,11561.60000000,1697563619999,12206.97255000,41,2352.70000000,2484.21593000,0
1697563620000,1.05580000,1.05590000,1.05580000,1.05580000,9886.60000000,1697563679999,10438.42828000,57,1560.00000000,1647.20400000,0
1697563680000,1.05590000,1.05590000,1.05580000,1.05580000,8219.30000000,1697563739999,8678.33215000,66,3952.10000000,4173.02239000,0
1697563740000,1.05590000,1.05590000,1.05570000,1.05570000,23885.30000000,1697563799999,25218.01066000,57,2974.80000000,3141.04243000,0
1697563800000,1.05570000,1.05580000,1.05570000,1.05570000,20016.80000000,1697563859999,21133.08944000,71,13536.80000000,14292.15344000,0
1697563860000,1.05580000,1.05580000,1.05570000,1.05580000,9848.00000000,1697563919999,10397.26556000,65,7319.60000000,7728.03368000,0
1697563920000,1.05570000,1.05580000,1.05570000,1.05570000,5763.60000000,1697563979999,6085.04112000,58,4086.00000000,4313.99880000,0
1697563980000,1.05570000,1.05580000,1.05570000,1.05580000,4534.40000000,1697564039999,4787.13797000,48,1718.90000000,1814.81462000,0
1697564040000,1.05580000,1.05580000,1.05570000,1.05570000,8882.10000000,1697564099999,9377.19333000,54,3603.60000000,3804.68088000,0
1697564100000,1.05570000,1.05580000,1.05570000,1.05570000,5304.40000000,1697564159999,5600.07838000,49,2233.00000000,2357.60140000,0
1697564160000,1.05570000,1.05580000,1.05570000,1.05580000,6917.10000000,1697564219999,7302.89799000,39,5155.20000000,5442.86016000,0
1697564220000,1.05580000,1.05580000,1.05570000,1.05570000,3491.60000000,1697564279999,3686.17020000,42,880.80000000,929.94864000,0
1697564280000,1.05580000,1.05580000,1.05570000,1.05580000,10333.70000000,1697564339999,10909.48441000,64,1973.20000000,2083.30456000,0
1697564340000,1.05570000,1.05580000,1.05570000,1.05580000,5840.80000000,1697564399999,6166.36955000,67,2369.90000000,2502.14042000,0
1697564400000,1.05580000,1.05580000,1.05570000,1.05580000,5775.90000000,1697564459999,6097.80357000,54,1859.40000000,1963.15452000,0
1697564460000,1.05570000,1.05580000,1.05570000,1.05580000,11567.00000000,1697564519999,12211.64136000,47,3594.60000000,3795.17868000,0
1697564520000,1.05580000,1.05580000,1.05570000,1.05570000,4382.90000000,1697564579999,4627.24585000,45,2183.20000000,2305.02256000,0
1697564580000,1.05570000,1.05580000,1.05560000,1.05570000,156842.90000000,1697564639999,165578.55704000,62,147995.00000000,156238.53818000,0
1697564640000,1.05560000,1.05570000,1.05560000,1.05560000,8400.00000000,1697564699999,8867.32561000,58,2856.10000000,3015.18477000,0
1697564700000,1.05560000,1.05570000,1.05560000,1.05560000,11236.20000000,1697564759999,11861.08816000,50,1554.40000000,1640.98008000,0
1697564760000,1.05570000,1.05570000,1.05560000,1.05560000,10174.90000000,1697564819999,10740.92875000,58,3043.10000000,3212.60067000,0
1697564820000,1.05560000,1.05570000,1.05560000,1.05560000,4927.60000000,1697564879999,5201.74396000,49,1694.00000000,1788.35580000,0
1697564880000,1.05570000,1.05570000,1.05560000,1.05560000,8953.80000000,1697564939999,9451.73352000,52,1022.40000000,1079.34768000,0
1697564940000,1.05560000,1.05570000,1.05560000,1.05570000,8870.70000000,1697564999999,9364.09492000,52,1840.00000000,1942.48800000,0
1697565000000,1.05570000,1.05570000,1.05560000,1.05560000,12864.30000000,1697565059999,13580.57690000,57,10218.20000000,10787.35374000,0
1697565060000,1.05560000,1.05570000,1.05560000,1.05570000,9222.50000000,1697565119999,9735.42489000,54,1538.90000000,1624.61673000,0
1697565120000,1.05570000,1.05570000,1.05560000,1.05570000,12129.00000000,1697565179999,12803.65929000,56,2868.90000000,3028.69773000,0
1697565180000,1.05560000,1.05570000,1.05530000,1.05540000,17586.50000000,1697565239999,18562.83385000,63,4844.70000000,5113.20138000,0
1697565240000,1.05540000,1.05540000,1.05530000,1.05530000,10389.30000000,1697565299999,10963.99330000,48,1650.10000000,1741.51554000,0
1697565300000,1.05540000,1.05540000,1.05530000,1.05540000,14559.60000000,1697565359999,15365.60095000,67,8550.70000000,9024.40878000,0
1697565360000,1.05540000,1.05540000,1.05530000,1.05540000,6457.40000000,1697565419999,6814.73467000,68,2404.50000000,2537.70930000,0
1697565420000,1.05540000,1.05540000,1.05530000,1.05530000,6790.40000000,1697565479999,7166.26188000,40,3527.60000000,3723.02904000,0
1697565480000,1.05530000,1.05540000,1.05530000,1.05530000,21737.50000000,1697565539999,22940.48890000,57,9051.50000000,9552.95310000,0
1697565540000,1.05540000,1.05540000,1.05530000,1.05530000,9220.80000000,1697565599999,9731.25376000,57,5435.20000000,5736.31008000,0
1697565600000,1.05530000,1.05540000,1.05530000,1.05530000,8136.90000000,1697565659999,8587.18552000,50,3149.50000000,3323.98230000,0
1697565660000,1.05540000,1.05540000,1.05520000,1.05520000,9250.10000000,1697565719999,9761.26222000,46,4924.00000000,5196.32608000,0
1697565720000,1.05530000,1.05530000,1.05510000,1.05510000,5336.50000000,1697565779999,5631.18808000,53,3340.80000000,3525.36558000,0
1697565780000,1.05510000,1.05520000,1.05500000,1.05510000,15177.10000000,1697565839999,16013.40339000,52,1222.60000000,1290.04860000,0
1697565840000,1.05510000,1.05510000,1.05500000,1.05510000,4785.50000000,1697565899999,5048.94424000,44,2417.40000000,2550.59874000,0
1697565900000,1.05500000,1.05510000,1.05500000,1.05500000,14879.90000000,1697565959999,15698.49495000,44,2004.50000000,2114.94795000,0
1697565960000,1.05510000,1.05510000,1.05500000,1.05510000,6950.60000000,1697566019999,7333.15334000,61,2703.40000000,2852.35734000,0
1697566020000,1.05500000,1.05510000,1.05500000,1.05500000,9005.40000000,1697566079999,9500.87621000,49,1792.10000000,1890.84471000,0
1697566080000,1.05500000,1.05510000,1.05500000,1.05510000,8408.70000000,1697566139999,8871.34514000,50,1666.40000000,1758.21864000,0
1697566140000,1.05500000,1.05510000,1.05500000,1.05500000,7478.00000000,1697566199999,7889.58397000,50,2939.70000000,3101.67747000,0
1697566200000,1.05500000,1.05510000,1.05500000,1.05510000,8071.00000000,1697566259999,8515.11112000,59,2061.20000000,2174.77212000,0
1697566260000,1.05510000,1.05510000,1.05500000,1.05510000,5237.20000000,1697566319999,5525.60115000,34,3551.50000000,3747.18765000,0
1697566320000,1.05500000,1.05510000,1.05500000,1.05510000,14101.60000000,1697566379999,14877.92864000,59,7406.40000000,7814.49264000,0
1697566380000,1.05500000,1.05510000,1.05500000,1.05510000,6295.50000000,1697566439999,6641.99460000,55,2421.00000000,2554.39710000,0
1697566440000,1.05510000,1.05510000,1.05500000,1.05500000,3876.20000000,1697566499999,4089.49020000,54,992.00000000,1046.65920000,0
1697566500000,1.05500000,1.05510000,1.05500000,1.05500000,15916.60000000,1697566559999,16792.39343000,68,3804.30000000,4013.91693000,0
1697566560000,1.05510000,1.05510000,1.05500000,1.05500000,6678.40000000,1697566619999,7046.15402000,50,4420.20000000,4663.75302000,0
1697566620000,1.05500000,1.05510000,1.05500000,1.05510000,8678.00000000,1697566679999,9155.58219000,49,2921.90000000,3082.89669000,0
1697566680000,1.05510000,1.05510000,1.05500000,1.05510000,4151.50000000,1697566739999,4380.05357000,52,2210.70000000,2332.50957000,0
1697566740000,1.05510000,1.05510000,1.05500000,1.05500000,10693.30000000,1697566799999,11282.14155000,37,7100.50000000,7491.73755000,0
1697566800000,1.05500000,1.05510000,1.05500000,1.05510000,13895.50000000,1697566859999,14660.26368000,61,5111.80000000,5393.46018000,0
1697566860000,1.05510000,1.05510000,1.05500000,1.05500000,8175.60000000,1697566919999,8625.41631000,42,1583.10000000,1670.32881000,0
1697566920000,1.05500000,1.05510000,1.05500000,1.05500000,14340.60000000,1697566979999,15129.54597000,61,2129.70000000,2247.04647000,0
1697566980000,1.05510000,1.05510000,1.05500000,1.05510000,13524.20000000,1697567039999,14268.31989000,57,2888.90000000,3048.07839000,0
1697567040000,1.05500000,1.05510000,1.05500000,1.05510000,11487.90000000,1697567099999,12119.89233000,48,1578.30000000,1665.26433000,0
1697567100000,1.05500000,1.05510000,1.05500000,1.05500000,4288.10000000,1697567159999,4524.06068000,42,1151.80000000,1215.26418000,0
1697567160000,1.05500000,1.05510000,1.05500000,1.05500000,7279.90000000,1697567219999,7680.56791000,43,2734.10000000,2884.74891000,0
1697567220000,1.05500000,1.05510000,1.05500000,1.05500000,8362.10000000,1697567279999,8822.32995000,60,3144.50000000,3317.76195000,0
1697567280000,1.05500000,1.05540000,1.05500000,1.05540000,26035.40000000,1697567339999,27471.13631000,53,23827.30000000,25141.24130000,0
1697567340000,1.05540000,1.05540000,1.05530000,1.05540000,13720.00000000,1697567399999,14479.00669000,54,2906.90000000,3067.94226000,0
1697567400000,1.05540000,1.05540000,1.05530000,1.05540000,6533.40000000,1697567459999,6895.05987000,51,3628.50000000,3829.51890000,0
1697567460000,1.05540000,1.05540000,1.05530000,1.05540000,9506.00000000,1697567519999,10031.86874000,45,1869.40000000,1972.96476000,0
1697567520000,1.05540000,1.05540000,1.05530000,1.05530000,2913.30000000,1697567579999,3074.48954000,42,840.50000000,887.06370000,0
1697567580000,1.05540000,1.05540000,1.05530000,1.05530000,8148.90000000,1697567639999,8599.77033000,50,2361.60000000,2492.43264000,0
1697567640000,1.05530000,1.05540000,1.05530000,1.05530000,3074.20000000,1697567699999,3244.44406000,38,2408.00000000,2541.40320000,0
1697567700000,1.05540000,1.05540000,1.05530000,1.05540000,6666.90000000,1697567759999,7035.86106000,56,2814.90000000,2970.84546000,0
1697567760000,1.05530000,1.05540000,1.05530000,1.05530000,10534.80000000,1697567819999,11117.83433000,52,4598.90000000,4853.67906000,0
1697567820000,1.05540000,1.05540000,1.05530000,1.05540000,6545.90000000,1697567879999,6908.01321000,53,1249.40000000,1318.61676000,0
1697567880000,1.05540000,1.05540000,1.05530000,1.05530000,8277.10000000,1697567939999,8735.11815000,50,2945.20000000,3108.36408000,0
1697567940000,1.05540000,1.05540000,1.05530000,1.05530000,9019.50000000,1697567999999,9518.47562000,48,1972.70000000,2081.98758000,0
1697568000000,1.05540000,1.05540000,1.05530000,1.05530000,33221.70000000,1697568059999,35061.74818000,72,28881.70000000,30481.74618000,0
1697568060000,1.05540000,1.05540000,1.05530000,1.05530000,21565.40000000,1697568119999,22759.87279000,87,19061.70000000,20117.71818000,0
1697568120000,1.05540000,1.05560000,1.05530000,1.05560000,14740.60000000,1697568179999,15557.89553000,64,6626.50000000,6994.08039000,0
1697568180000,1.05550000,1.05560000,1.05550000,1.05560000,13273.10000000,1697568239999,14010.21701000,57,4599.60000000,4855.33776000,0
1697568240000,1.05560000,1.05560000,1.05550000,1.05550000,14305.10000000,1697568299999,15099.23816000,67,2051.10000000,2165.14116000,0
1697568300000,1.05560000,1.05560000,1.05550000,1.05560000,4250.80000000,1697568359999,4486.86855000,38,1491.50000000,1574.42740000,0
1697568360000,1.05550000,1.05560000,1.05550000,1.05560000,10862.90000000,1697568419999,11466.11783000,41,3268.80000000,3450.54528000,0
1697568420000,1.05550000,1.05560000,1.05550000,1.05550000,12773.20000000,1697568479999,13482.76641000,49,6538.10000000,6901.61836000,0
1697568480000,1.05560000,1.05570000,1.05550000,1.05570000,8931.60000000,1697568539999,9427.99682000,45,4064.60000000,4290.72903000,0
1697568540000,1.05560000,1.05570000,1.05560000,1.05570000,12390.50000000,1697568599999,13079.88499000,53,4731.90000000,4995.46683000,0
1697568600000,1.05560000,1.05570000,1.05560000,1.05560000,4510.60000000,1697568659999,4761.46014000,36,707.80000000,747.22446000,0
1697568660000,1.05560000,1.05580000,1.05560000,1.05570000,9473.50000000,1697568719999,10001.05022000,47,2798.40000000,2954.36363000,0
1697568720000,1.05580000,1.05580000,1.05570000,1.05580000,6186.20000000,1697568779999,6531.12583000,42,3544.90000000,3742.70542000,0
1697568780000,1.05580000,1.05580000,1.05570000,1.05580000,7138.50000000,1697568839999,7536.37122000,48,2567.70000000,2710.97766000,0
1697568840000,1.05570000,1.05580000,1.05570000,1.05570000,7706.00000000,1697568899999,8135.36672000,48,1425.20000000,1504.72616000,0
1697568900000,1.05580000,1.05580000,1.05530000,1.05540000,42851.00000000,1697568959999,45232.70790000,46,2569.10000000,2711.45560000,0
1697568960000,1.05540000,1.05540000,1.05530000,1.05540000,10758.00000000,1697569019999,11353.59077000,50,6733.70000000,7106.74698000,0
1697569020000,1.05530000,1.05540000,1.05530000,1.05540000,7853.80000000,1697569079999,8288.35959000,65,2444.50000000,2579.92530000,0
1697569080000,1.05530000,1.05540000,1.05530000,1.05530000,5063.00000000,1697569139999,5343.19510000,32,2112.00000000,2229.00480000,0
1697569140000,1.05530000,1.05540000,1.05530000,1.05530000,8345.80000000,1697569199999,8807.38337000,22,606.30000000,639.88902000,0
1697569200000,1.05540000,1.05540000,1.05530000,1.05540000,6802.70000000,1697569259999,7178.99337000,25,1040.60000000,1098.24924000,0
1697569260000,1.05540000,1.05540000,1.05530000,1.05540000,10846.80000000,1697569319999,11446.90022000,46,2721.80000000,2872.58772000,0
1697569320000,1.05530000,1.05540000,1.05530000,1.05540000,8914.60000000,1697569379999,9407.78552000,36,2081.40000000,2196.70956000,0
1697569380000,1.05540000,1.05540000,1.05530000,1.05540000,7177.70000000,1697569439999,7574.84165000,44,2148.40000000,2267.42136000,0
1697569440000,1.05540000,1.05540000,1.05530000,1.05540000,5425.90000000,1697569499999,5726.25820000,39,3059.30000000,3228.78522000,0
1697569500000,1.05540000,1.05540000,1.05530000,1.05530000,11028.70000000,1697569559999,11639.28745000,62,7003.40000000,7391.38836000,0
1697569560000,1.05540000,1.05540000,1.05530000,1.05540000,57202.80000000,1697569619999,60370.77306000,80,46582.20000000,49162.85388000,0
1697569620000,1.05540000,1.05580000,1.05530000,1.05570000,31434.40000000,1697569679999,33177.33913000,55,28674.00000000,30263.27391000,0
1697569680000,1.05580000,1.05580000,1.05570000,1.05580000,5141.20000000,1697569739999,5427.86196000,57,2971.20000000,3136.99296000,0
1697569740000,1.05570000,1.05580000,1.05570000,1.05580000,11970.80000000,1697569799999,12638.33948000,40,7659.20000000,8086.58336000,0
